EventID,DT,X,Y,Z,COA,COA_NORM,GAU_X,GAU_Y,GAU_Z,GAU_ErrX,GAU_ErrY,GAU_ErrZ,COV_ErrX,COV_ErrY,COV_ErrZ,COV_Err_XYZ,TRIG_COA,DEC_COA,DEC_COA_NORM
20090120002254464,2009-01-20T00:22:54.488000Z,-83.979423,-78.183341,1.805,6.243,7.184,-83.979347,-78.183124,1.8489,0.3324,0.1186,0.0745,0.0792,0.0942,0.1539,0.1047,4.246,3.556,4.246
20090120002312128,2009-01-20T00:23:12.148000Z,-83.909876,-78.157377,1.955,8.479,9.645,-83.90927,-78.157973,1.9351,0.3216,0.0835,0.1043,0.0503,0.0896,0.0706,0.0683,4.236,3.589,4.236
20090120002321200,2009-01-20T00:23:21.200000Z,-84.016604,-78.139843,1.965,17.18,19.95,-84.016739,-78.139967,1.9737,0.1699,0.09,0.0792,0.0301,0.0531,0.0371,0.039,6.533,5.43,6.533
20090120002420008,2009-01-20T00:24:20.036000Z,-83.762362,-78.160748,1.96,37.03,42.33,-83.763735,-78.160678,1.941,0.2283,0.0997,0.0757,0.0334,0.0374,0.0574,0.0415,7.974,6.541,7.974
20090120002421888,2009-01-20T00:24:21.908000Z,-83.955221,-78.150251,1.995,9.686,11.64,-83.954846,-78.150484,1.9651,0.1839,0.0813,0.0874,0.0341,0.0476,0.0343,0.0382,4.758,3.843,4.758
20090120002451700,2009-01-20T00:24:51.736000Z,-84.026027,-78.165903,2.055,9.139,10.57,-84.027306,-78.165968,2.0127,0.0609,0.1226,0.1438,0.0496,0.0538,0.0394,0.0472,3.883,3.245,3.883
20090120002458368,2009-01-20T00:24:58.408000Z,-84.007534,-78.148714,1.92,7.098,8.294,-84.007654,-78.148685,1.9009,0.1838,0.0983,0.0781,0.0456,0.0659,0.0414,0.0499,4.507,3.748,4.507
20090120002523604,2009-01-20T00:25:23.632000Z,-83.980525,-78.184685,1.85,8.13,9.152,-83.981073,-78.18443,1.859,0.0725,0.0965,0.2329,0.0402,0.0694,0.0942,0.0641,4.745,4.07,4.745
20090120002608052,2009-01-20T00:26:08.088000Z,-83.980958,-78.184057,1.885,7.377,8.397,-83.981441,-78.183874,1.9058,0.2762,0.1047,0.0881,0.0483,0.0981,0.1072,0.0798,4.405,3.759,4.405
20090120002615936,2009-01-20T00:26:15.940000Z,-84.01834,-78.139081,1.95,19.18,21.92,-84.016798,-78.139656,1.9601,0.0741,0.0995,0.1543,0.0357,0.0359,0.0426,0.0379,6.794,5.667,6.794
20090120002617208,2009-01-20T00:26:17.228000Z,-83.955221,-78.150341,1.985,9.647,11.39,-83.955882,-78.15019,1.9597,0.1742,0.0784,0.0847,0.042,0.056,0.0386,0.0449,5.042,4.129,5.042
20090120002652640,2009-01-20T00:26:52.660000Z,-84.001885,-78.176706,1.935,6.466,7.441,-84.002026,-78.176426,1.9484,0.0709,0.1329,0.2185,0.0556,0.0951,0.0773,0.0742,4.092,3.471,4.092
20090120002659356,2009-01-20T00:26:59.392000Z,-83.763234,-78.160883,1.85,59.21,67.9,-83.763899,-78.160591,1.8986,0.1932,0.0811,0.0649,0.0197,0.0396,0.0703,0.038,10.17,8.384,10.17
20090120002705996,2009-01-20T00:27:06.036000Z,-84.025153,-78.165904,2.04,6.648,7.527,-84.026177,-78.165858,1.994,0.0642,0.1537,0.167,0.0759,0.0722,0.0487,0.0644,3.322,2.831,3.322
20090120002707992,2009-01-20T00:27:08.000000Z,-84.008186,-78.14849,1.985,5.968,6.884,-84.009425,-78.148724,1.9561,0.0761,0.1129,0.2027,0.054,0.0885,0.0393,0.0573,3.643,3.072,3.643
20090120002710020,2009-01-20T00:27:10.056000Z,-83.980301,-78.183878,1.91,5.825,6.525,-83.980704,-78.183744,1.9262,0.0684,0.1172,0.2618,0.0787,0.1033,0.1457,0.1058,3.951,3.442,3.951
20090120002715772,2009-01-20T00:27:15.788000Z,-84.045294,-78.152459,2.05,5.528,6.268,-84.0498,-78.152989,2.0157,0.067,0.1971,0.1738,0.1666,0.093,0.0465,0.0897,3.008,2.586,3.008
20090120002719648,2009-01-20T00:27:19.636000Z,-83.881293,-78.160288,1.795,5.976,6.849,-83.882166,-78.160186,1.7793,0.2874,0.0936,0.1004,0.0832,0.1297,0.1495,0.1173,4.256,3.63,4.256
20090120002739040,2009-01-20T00:27:39.044000Z,-84.027696,-78.138136,1.94,8.702,10.26,-84.027018,-78.138491,1.9319,0.0764,0.1239,0.1731,0.0371,0.0464,0.0438,0.0423,5.192,4.308,5.192
20090120002806372,2009-01-20T00:28:06.388000Z,-83.981178,-78.184236,1.89,7.734,8.723,-83.982355,-78.184154,1.8558,0.0739,0.0992,0.2335,0.0423,0.0997,0.1077,0.0769,4.503,3.842,4.503
20090120002837904,2009-01-20T00:28:37.924000Z,-83.955221,-78.150251,1.995,11.23,13.01,-83.955212,-78.150528,1.9801,0.1777,0.0788,0.0841,0.0389,0.0577,0.0378,0.044,4.339,3.578,4.339
20090120002840668,2009-01-20T00:28:40.668000Z,-84.017689,-78.139395,1.95,18.49,21.98,-84.01666,-78.139874,1.9555,0.1776,0.0937,0.0779,0.0372,0.0532,0.0437,0.0442,6.958,5.619,6.958
20090120002841248,2009-01-20T00:28:41.272000Z,-83.903551,-78.161856,1.855,7.888,9.498,-83.904234,-78.162058,1.8385,0.2925,0.0827,0.0878,0.074,0.1062,0.1131,0.0962,4.906,3.951,4.906
20090120002903272,2009-01-20T00:29:03.308000Z,-83.980309,-78.185177,1.86,8.291,9.449,-83.981675,-78.184916,1.8809,0.2904,0.1033,0.0853,0.0455,0.0859,0.1212,0.078,5.368,4.592,5.368
20090120002913624,2009-01-20T00:29:13.608000Z,-84.029003,-78.138091,2.005,7.175,8.311,-84.029125,-78.137678,1.9718,0.296,0.1145,0.076,0.059,0.1024,0.0723,0.0759,4.537,3.776,4.537
20090120002938352,2009-01-20T00:29:38.368000Z,-83.971571,-78.149845,1.94,8.116,9.203,-83.973844,-78.149967,1.9229,0.0752,0.1039,0.18,0.038,0.061,0.0375,0.0443,3.302,2.752,3.302
20090120002939340,2009-01-20T00:29:39.376000Z,-83.763451,-78.160928,1.85,79.14,89.61,-83.764287,-78.160753,1.8811,0.0124,0.0307,0.0334,0.0,0.0217,0.0557,0.0,10.27,8.457,10.27
20090120002941604,2009-01-20T00:29:41.620000Z,-84.025371,-78.165859,2.075,8.71,9.889,-84.026635,-78.166275,2.0438,0.0634,0.1322,0.1624,0.0491,0.0632,0.0367,0.0485,4.236,3.589,4.236
20090120003014916,2009-01-20T00:30:14.936000Z,-84.016166,-78.139574,1.89,17.78,20.87,-84.016215,-78.139695,1.8949,0.1627,0.0837,0.074,0.0295,0.0428,0.0473,0.0391,6.743,5.526,6.743
20090120003035612,2009-01-20T00:30:35.588000Z,-83.979651,-78.184819,1.865,5.996,6.995,-83.98048,-78.185798,1.9008,0.0732,0.1256,0.2925,0.0882,0.1242,0.2245,0.135,4.106,3.426,4.106
20090120003041096,2009-01-20T00:30:41.108000Z,-84.016166,-78.139574,1.96,5.566,6.363,-84.015499,-78.139744,1.9668,0.184,0.0805,0.074,0.0412,0.0611,0.0461,0.0488,3.433,2.901,3.433
20090120003115356,2009-01-20T00:31:15.376000Z,-83.953696,-78.150565,1.96,9.102,10.59,-83.954478,-78.150265,1.9663,0.2022,0.0801,0.0887,0.0441,0.0653,0.0418,0.0494,3.804,3.156,3.804
20090120003124404,2009-01-20T00:31:24.432000Z,-84.028865,-78.165902,2.03,7.214,8.268,-84.029173,-78.16606,2.0001,0.0624,0.1281,0.1574,0.062,0.0688,0.0478,0.0589,3.355,2.814,3.355
20090120003139228,2009-01-20T00:31:39.256000Z,-83.802044,-78.165019,1.79,7.444,8.454,-83.801013,-78.164903,1.7566,0.0699,0.1057,0.389,0.0603,0.1076,0.2183,0.1123,4.935,4.206,4.935
20090120003149764,2009-01-20T00:31:49.800000Z,-83.763234,-78.160883,1.85,59.16,66.89,-83.763999,-78.160769,1.8856,0.1882,0.0853,0.0654,0.0,0.0218,0.0558,0.0,9.153,7.671,9.153
20090120003159364,2009-01-20T00:31:59.396000Z,-83.979868,-78.184595,1.845,7.456,8.159,-83.980515,-78.183658,1.8839,0.0795,0.1274,0.272,0.0535,0.0887,0.1032,0.0788,4.056,3.587,4.056
20090120003202476,2009-01-20T00:32:02.464000Z,-84.006879,-78.14858,1.955,5.535,6.446,-84.007145,-78.148373,1.9451,0.1949,0.1362,0.0772,0.0695,0.076,0.035,0.057,3.355,2.797,3.355
20090120003206896,2009-01-20T00:32:06.900000Z,-84.018341,-78.139215,1.955,21.93,25.52,-84.016696,-78.139768,1.9762,0.1656,0.0906,0.0734,0.0395,0.0556,0.0414,0.045,6.904,5.673,6.904
20090120003213936,2009-01-20T00:32:13.940000Z,-83.97266,-78.14971,1.98,6.119,7.135,-83.972264,-78.149495,1.9334,0.1959,0.1316,0.0857,0.0692,0.0693,0.0406,0.0579,3.475,2.877,3.475
20090120003220956,2009-01-20T00:32:20.996000Z,-83.811679,-78.131165,1.995,5.852,6.951,-83.812078,-78.131079,1.9811,0.0606,0.1352,0.1603,0.0567,0.0649,0.0357,0.0508,3.431,2.798,3.431
20090120003256172,2009-01-20T00:32:56.184000Z,-83.980739,-78.183968,1.9,9.983,11.5,-83.981504,-78.183955,1.8822,0.2559,0.1155,0.082,0.0454,0.0742,0.098,0.0691,5.436,4.584,5.436
20090120003335192,2009-01-20T00:33:35.208000Z,-84.024498,-78.165859,2.04,14.69,16.33,-84.026312,-78.165759,2.0194,0.1627,0.0998,0.0664,0.0357,0.0458,0.0317,0.0373,5.134,4.38,5.134
20090120003337556,2009-01-20T00:33:37.540000Z,-83.820843,-78.127988,1.99,26.41,31.47,-83.819371,-78.127891,1.9651,0.0628,0.1043,0.1359,0.0269,0.0396,0.0268,0.0305,6.145,4.862,6.145
20090120003355668,2009-01-20T00:33:55.696000Z,-83.981183,-78.184953,1.855,8.266,9.417,-83.981332,-78.184854,1.8811,0.3218,0.1048,0.081,0.049,0.0766,0.1257,0.0779,5.146,4.38,5.146
20090120003409452,2009-01-20T00:34:09.476000Z,-83.763233,-78.160927,1.85,55.42,63.03,-83.763308,-78.160621,1.9198,0.225,0.0916,0.0725,0.0225,0.0416,0.083,0.0427,9.119,7.58,9.119
20090120003412600,2009-01-20T00:34:12.600000Z,-84.018341,-78.139215,1.955,22.38,25.64,-84.016664,-78.139778,1.9527,0.1743,0.0929,0.074,0.0286,0.0476,0.0412,0.0383,6.619,5.549,6.619
20090120003435248,2009-01-20T00:34:35.276000Z,-83.954132,-78.150565,1.965,7.792,8.934,-83.955318,-78.150423,1.965,0.1743,0.0819,0.0746,0.0469,0.0698,0.0457,0.0531,3.353,2.835,3.353
20090120003445652,2009-01-20T00:34:45.696000Z,-84.002978,-78.17675,1.92,6.84,8.091,-84.003423,-78.176508,1.909,0.2224,0.1141,0.0736,0.0499,0.0768,0.0729,0.0654,4.692,3.851,4.692
20090120003449024,2009-01-20T00:34:49.072000Z,-83.980306,-78.184729,1.845,8.312,9.62,-83.980142,-78.184511,1.8505,0.0683,0.1032,0.273,0.0499,0.0682,0.1138,0.0729,5.447,4.554,5.447
20090120003537424,2009-01-20T00:35:37.440000Z,-83.980959,-78.184192,1.9,7.265,8.462,-83.981236,-78.184412,1.9133,0.2693,0.1064,0.0899,0.0429,0.0932,0.1049,0.0749,4.32,3.608,4.32
20090120003552860,2009-01-20T00:35:52.896000Z,-84.025812,-78.166262,2.0,6.624,7.646,-84.027118,-78.166046,2.0032,0.0638,0.1398,0.1602,0.0598,0.0647,0.0432,0.0551,3.255,2.741,3.255
20090120003600800,2009-01-20T00:36:00.816000Z,-83.97048,-78.149755,1.935,6.074,7.069,-83.970066,-78.149971,1.9429,0.2007,0.1081,0.0815,0.0522,0.0663,0.0417,0.0525,3.61,3.027,3.61
20090120003605076,2009-01-20T00:36:05.080000Z,-83.946467,-78.141744,2.0,6.098,6.808,-83.946134,-78.142242,1.984,0.2642,0.0839,0.1126,0.0615,0.1159,0.0477,0.0698,3.856,3.341,3.856
20090120003631072,2009-01-20T00:36:31.116000Z,-84.002321,-78.176572,1.92,7.481,8.436,-84.003197,-78.176065,1.9133,0.0695,0.1165,0.1924,0.0475,0.081,0.071,0.0649,4.452,3.823,4.452
20090120003632568,2009-01-20T00:36:32.584000Z,-83.980525,-78.184729,1.85,8.002,9.106,-83.981291,-78.184639,1.8625,0.0733,0.1257,0.3216,0.0642,0.0875,0.1414,0.0926,5.131,4.395,5.131
20090120003651308,2009-01-20T00:36:51.328000Z,-83.763234,-78.160838,1.89,45.46,52.77,-83.762549,-78.16069,1.9148,0.2299,0.0935,0.074,0.0351,0.0469,0.0654,0.0476,9.431,7.67,9.431
20090120003703344,2009-01-20T00:37:03.352000Z,-83.857219,-78.118815,2.045,7.192,8.482,-83.854252,-78.118291,1.9985,0.0631,0.1556,0.1892,0.0662,0.0823,0.0529,0.0661,4.012,3.293,4.012
20090120003713012,2009-01-20T00:37:12.988000Z,-83.804557,-78.12346,2.085,13.75,16.66,-83.801961,-78.123109,2.0452,0.0606,0.2346,0.1506,0.0889,0.0691,0.0635,0.0731,4.053,3.144,4.053
20090120003723696,2009-01-20T00:37:23.736000Z,-83.980091,-78.185132,1.88,6.19,7.233,-83.979846,-78.184719,1.8723,0.0737,0.1416,0.3099,0.0906,0.1215,0.1627,0.1214,4.274,3.568,4.274
20090120003739012,2009-01-20T00:37:39.028000Z,-83.974627,-78.150516,1.905,6.058,7.181,-83.973797,-78.150122,1.8473,0.0793,0.1314,0.1709,0.0554,0.0681,0.0531,0.0585,3.48,2.841,3.48
20090120003740516,2009-01-20T00:37:40.536000Z,-83.955221,-78.150251,1.99,6.13,7.169,-83.955374,-78.15054,1.9585,0.1924,0.0902,0.0825,0.0499,0.0786,0.0482,0.0574,3.317,2.772,3.317
20090120003808416,2009-01-20T00:38:08.432000Z,-83.980089,-78.184864,1.85,6.007,6.988,-83.981892,-78.184792,1.8685,0.0784,0.1246,0.2726,0.0706,0.1023,0.1371,0.0997,4.255,3.561,4.255
20090120003837308,2009-01-20T00:38:37.312000Z,-84.018342,-78.139305,1.95,31.27,36.35,-84.017271,-78.139901,1.955,0.1562,0.0874,0.0727,0.0246,0.0451,0.037,0.0345,7.519,6.22,7.519
20090120003839672,2009-01-20T00:38:39.700000Z,-83.980524,-78.184595,1.845,8.311,9.257,-83.981731,-78.183891,1.8959,0.0745,0.1184,0.2434,0.0431,0.0707,0.0922,0.0655,4.477,3.901,4.477
20090120003915284,2009-01-20T00:39:15.308000Z,-83.763238,-78.16048,1.955,40.55,46.83,-83.762747,-78.160592,1.9136,0.2112,0.1057,0.0732,0.0332,0.0374,0.0578,0.0416,8.046,6.504,8.046
20090120003924880,2009-01-20T00:39:24.896000Z,-83.850485,-78.117202,2.01,8.104,9.536,-83.848717,-78.11713,1.9894,0.0657,0.1376,0.1758,0.0454,0.0601,0.0472,0.0505,4.54,3.706,4.54
20090120003925748,2009-01-20T00:39:25.796000Z,-83.868096,-78.117562,1.97,5.97,7.006,-83.868677,-78.117595,1.9744,0.1133,0.2138,0.0662,0.0514,0.0909,0.069,0.0686,3.67,3.022,3.67
20090120003932304,2009-01-20T00:39:32.328000Z,-83.970701,-78.150203,1.915,6.788,7.844,-83.970716,-78.150342,1.9037,0.0725,0.1123,0.1636,0.0374,0.0608,0.0385,0.0444,3.675,3.071,3.675
20090120004023392,2009-01-20T00:40:23.408000Z,-83.971134,-78.1498,1.94,5.862,6.72,-83.971229,-78.149984,1.9255,0.0769,0.112,0.1673,0.0478,0.0588,0.0354,0.0463,3.747,3.18,3.747
20090120004039396,2009-01-20T00:40:39.396000Z,-84.018558,-78.139126,1.96,20.09,23.5,-84.016866,-78.139733,1.9725,0.1614,0.0918,0.07,0.0249,0.0457,0.033,0.0335,6.406,5.27,6.406
20090120004051076,2009-01-20T00:40:51.108000Z,-83.980525,-78.18464,1.855,8.809,10.07,-83.981327,-78.184146,1.873,0.0812,0.1203,0.2506,0.0371,0.0718,0.0843,0.0608,4.85,4.108,4.85
20090120004114032,2009-01-20T00:41:14.028000Z,-84.027262,-78.138316,1.945,12.67,14.43,-84.027139,-78.13879,1.952,0.1702,0.0931,0.0739,0.0304,0.0376,0.0481,0.038,5.772,4.956,5.772
20090120004143736,2009-01-20T00:41:43.760000Z,-83.763234,-78.160883,1.87,38.54,44.74,-83.763731,-78.160476,1.9298,0.2124,0.0962,0.0765,0.035,0.0446,0.0697,0.0477,7.691,6.206,7.691
20090120004146116,2009-01-20T00:41:46.128000Z,-83.981842,-78.18549,1.96,5.952,6.764,-83.981271,-78.185635,1.9288,0.0691,0.115,0.2603,0.0656,0.1065,0.1678,0.1054,3.832,3.279,3.832
20090120004157588,2009-01-20T00:41:57.604000Z,-83.849398,-78.117157,2.03,8.751,10.19,-83.848415,-78.117112,2.0283,0.1314,0.1823,0.0674,0.046,0.082,0.0449,0.0553,4.362,3.619,4.362
20090120004203628,2009-01-20T00:42:03.644000Z,-83.809939,-78.13103,1.99,7.558,8.838,-83.809175,-78.13087,1.9625,0.0553,0.1431,0.1252,0.0606,0.0565,0.0355,0.0495,3.708,3.076,3.708
20090120004223064,2009-01-20T00:42:23.100000Z,-83.803135,-78.165019,1.8,6.163,7.082,-83.803668,-78.164777,1.778,0.007,0.0217,0.0222,0.0501,0.0727,0.1143,0.0747,3.957,3.341,3.957
20090120004226888,2009-01-20T00:42:26.916000Z,-84.02428,-78.165904,2.045,5.813,6.76,-84.026713,-78.166019,2.0289,0.1157,0.1441,0.0612,0.0609,0.0644,0.0382,0.0531,3.291,2.743,3.291
20090120004314640,2009-01-20T00:43:14.684000Z,-84.002322,-78.176661,1.92,9.197,10.52,-84.001514,-78.176303,1.9302,0.0718,0.1232,0.2138,0.0473,0.0714,0.0689,0.0615,4.975,4.216,4.975
20090120004320560,2009-01-20T00:43:20.544000Z,-83.953697,-78.1507,1.945,12.65,14.74,-83.95433,-78.150993,1.9361,0.1934,0.09,0.0776,0.0483,0.0548,0.0419,0.048,4.524,3.721,4.524
20090120004321272,2009-01-20T00:43:21.300000Z,-83.980306,-78.184729,1.85,8.112,9.723,-83.979457,-78.184189,1.8684,0.0786,0.1355,0.2822,0.0312,0.0753,0.0886,0.0592,4.694,3.821,4.694
20090120004332088,2009-01-20T00:43:32.096000Z,-84.01617,-78.140022,1.975,20.49,24.44,-84.015656,-78.139751,1.9343,0.1639,0.0969,0.0733,0.0326,0.0513,0.0424,0.0414,6.683,5.38,6.683
20090120004347132,2009-01-20T00:43:47.148000Z,-83.972444,-78.150068,1.925,6.705,7.65,-83.973965,-78.150071,1.9072,0.1804,0.1001,0.0762,0.0476,0.0637,0.0442,0.0512,3.36,2.86,3.36
20090120004354024,2009-01-20T00:43:54.048000Z,-84.04573,-78.152459,2.045,5.542,6.346,-84.045356,-78.152746,2.0336,0.0725,0.2015,0.1676,0.0968,0.0855,0.0399,0.0691,3.174,2.691,3.174
20090120004359120,2009-01-20T00:43:59.144000Z,-83.763451,-78.160928,1.855,57.04,64.27,-83.76408,-78.160678,1.9276,0.2434,0.0935,0.0734,0.0247,0.038,0.0628,0.0389,9.391,7.826,9.391
20090120004448076,2009-01-20T00:44:48.100000Z,-84.002102,-78.176527,1.915,11.45,13.41,-84.003501,-78.176495,1.9186,0.1153,0.2023,0.0663,0.0407,0.0579,0.063,0.0529,6.132,5.072,6.132
20090120004500792,2009-01-20T00:45:00.832000Z,-83.974407,-78.150202,1.96,7.352,8.519,-83.972118,-78.150118,1.9347,0.0694,0.133,0.1628,0.0442,0.0623,0.0441,0.0495,3.831,3.191,3.831
20090120004503020,2009-01-20T00:45:03.052000Z,-84.025155,-78.166038,2.035,10.76,12.42,-84.026567,-78.165894,2.0081,0.1339,0.1609,0.0658,0.0445,0.0565,0.0368,0.0452,4.18,3.486,4.18
20090120004504276,2009-01-20T00:45:04.304000Z,-83.980088,-78.184685,1.85,9.781,11.11,-83.981167,-78.184388,1.8811,0.0768,0.1043,0.2444,0.0283,0.0646,0.0801,0.0527,5.377,4.56,5.377
20090120004507496,2009-01-20T00:45:07.516000Z,-83.821929,-78.128257,2.02,8.9,10.46,-83.819974,-78.128016,1.9914,0.0655,0.1258,0.1698,0.0584,0.0681,0.0388,0.0537,4.603,3.782,4.603
20090120004527728,2009-01-20T00:45:27.724000Z,-84.032043,-78.137239,1.9,5.974,6.829,-84.032956,-78.137169,1.9015,0.158,0.2345,0.0761,0.0669,0.0847,0.0619,0.0705,4.045,3.457,4.045
20090120004536712,2009-01-20T00:45:36.732000Z,-84.011641,-78.168417,2.01,5.624,6.388,-84.011754,-78.168063,2.0049,0.062,0.1303,0.1737,0.0543,0.0757,0.0499,0.059,4.203,3.612,4.203
20090120004545280,2009-01-20T00:45:45.308000Z,-84.030169,-78.165364,2.06,6.184,7.042,-84.031373,-78.16503,2.0501,0.0652,0.1303,0.1758,0.0579,0.0717,0.0434,0.0565,3.778,3.215,3.778
20090120004546536,2009-01-20T00:45:46.556000Z,-83.954132,-78.15061,1.96,11.69,13.6,-83.95507,-78.150587,1.95,0.1993,0.0974,0.0777,0.0382,0.0663,0.0358,0.0449,4.432,3.684,4.432
20090120004553168,2009-01-20T00:45:53.200000Z,-83.980306,-78.184685,1.85,9.415,10.76,-83.9805,-78.184209,1.8783,0.0789,0.1268,0.2567,0.0392,0.0756,0.0944,0.0654,4.732,4.042,4.732
20090120004617652,2009-01-20T00:46:17.676000Z,-84.001883,-78.176482,1.925,12.79,14.63,-83.986999,-78.174661,2.0294,0.2744,0.139,0.0751,0.1803,0.1178,0.0827,0.1206,5.789,4.878,5.789
20090120004619656,2009-01-20T00:46:19.692000Z,-83.763233,-78.160927,1.845,39.47,45.66,-83.764285,-78.160753,1.8812,0.0124,0.0313,0.0336,0.0309,0.0447,0.0748,0.0469,8.901,7.287,8.901
20090120004632748,2009-01-20T00:46:32.752000Z,-84.016387,-78.139843,1.95,35.5,41.66,-84.01708,-78.139797,1.9507,0.0657,0.0886,0.1552,0.0236,0.0345,0.0287,0.0286,8.014,6.535,8.014
20090120004635648,2009-01-20T00:46:35.664000Z,-84.025594,-78.166262,2.005,8.258,9.668,-84.026664,-78.165707,2.0134,0.1917,0.1665,0.0604,0.0999,0.0847,0.057,0.0784,3.889,3.201,3.889
20090120004637872,2009-01-20T00:46:37.904000Z,-83.962145,-78.182136,2.015,8.192,9.065,-83.962287,-78.182014,2.0101,0.0671,0.1361,0.2709,0.1022,0.1406,0.2167,0.146,4.067,3.541,4.067
20090120004644788,2009-01-20T00:46:44.828000Z,-83.845055,-78.115902,2.03,8.02,9.45,-83.844701,-78.116112,2.009,0.0677,0.1176,0.2081,0.056,0.0781,0.0572,0.063,4.486,3.689,4.486
20090120004648812,2009-01-20T00:46:48.816000Z,-83.973097,-78.149844,1.985,6.596,7.647,-83.973745,-78.150204,1.9744,0.0749,0.1179,0.1882,0.0533,0.0774,0.0441,0.0567,3.764,3.142,3.764
20090120004656464,2009-01-20T00:46:56.456000Z,-84.015518,-78.140157,1.96,6.973,8.087,-84.014064,-78.140108,1.9386,0.1192,0.1851,0.0659,0.0585,0.0788,0.0503,0.0614,3.765,3.174,3.765
20090120004730116,2009-01-20T00:47:30.128000Z,-83.946684,-78.141699,2.0,6.916,7.761,-83.947792,-78.141358,1.9603,0.2141,0.0889,0.0901,0.0596,0.0877,0.0485,0.0633,4.355,3.77,4.355
20090120004732296,2009-01-20T00:47:32.296000Z,-83.971136,-78.150069,1.94,6.343,7.256,-83.971056,-78.149931,1.9219,0.0665,0.1719,0.1441,0.0994,0.0804,0.056,0.0765,3.425,2.882,3.425
20090120004747260,2009-01-20T00:47:47.276000Z,-84.032135,-78.165498,2.065,7.886,9.043,-84.030598,-78.165049,2.0589,0.0638,0.1527,0.1688,0.081,0.0842,0.0434,0.0667,3.84,3.237,3.84
20090120004758644,2009-01-20T00:47:58.668000Z,-84.002321,-78.176572,1.925,7.905,9.208,-84.003852,-78.176359,1.9418,0.0594,0.1286,0.1904,0.0489,0.0675,0.0736,0.0624,4.833,4.043,4.833
20090120004811332,2009-01-20T00:48:11.360000Z,-83.980307,-78.184774,1.85,11.23,12.57,-83.981474,-78.18461,1.9006,0.0712,0.1027,0.3123,0.0422,0.0678,0.0996,0.0658,5.76,4.956,5.76
20090120004813964,2009-01-20T00:48:13.976000Z,-84.026028,-78.166083,2.025,8.543,9.788,-84.027718,-78.166001,2.009,0.0599,0.1481,0.1577,0.0664,0.0625,0.0457,0.0575,3.681,3.062,3.681
20090120004834064,2009-01-20T00:48:34.100000Z,-83.763452,-78.160883,1.845,63.87,73.09,-83.764497,-78.160543,1.9043,0.2043,0.0791,0.067,0.0234,0.0446,0.0674,0.0413,9.557,7.914,9.557
20090120004846220,2009-01-20T00:48:46.252000Z,-83.980302,-78.184102,1.895,8.611,9.588,-83.980075,-78.184202,1.8556,0.0773,0.1317,0.2902,0.0544,0.0985,0.1287,0.0883,4.375,3.809,4.375
20090120004855912,2009-01-20T00:48:55.932000Z,-84.012079,-78.168552,2.005,7.278,8.226,-84.012539,-78.168274,1.9826,0.1246,0.1866,0.0662,0.0438,0.0744,0.0473,0.0536,4.266,3.656,4.266
20090120004900172,2009-01-20T00:49:00.172000Z,-83.971135,-78.14989,1.94,6.361,7.442,-83.973227,-78.150546,1.9526,0.0715,0.1363,0.1944,0.0578,0.0849,0.0403,0.0583,3.377,2.789,3.377
20090120004901124,2009-01-20T00:49:01.140000Z,-83.850702,-78.117112,2.01,5.778,6.81,-83.850705,-78.117464,2.0069,0.0625,0.1326,0.1677,0.0538,0.0837,0.053,0.062,3.81,3.126,3.81
20090120004903956,2009-01-20T00:49:03.960000Z,-84.016169,-78.139888,1.95,36.84,42.28,-84.016232,-78.139879,1.9515,0.1607,0.0867,0.0675,0.0335,0.0475,0.0367,0.0388,8.0,6.673,8.0
20090120004917864,2009-01-20T00:49:17.852000Z,-83.907695,-78.157422,2.11,6.372,7.397,-83.905533,-78.158391,2.026,0.4619,0.1021,0.0811,0.0935,0.1801,0.1389,0.1327,4.232,3.543,4.232
20090120004919140,2009-01-20T00:49:19.168000Z,-84.002536,-78.176168,1.94,9.958,11.44,-84.002846,-78.175991,1.9402,0.1064,0.192,0.0666,0.0435,0.0638,0.0639,0.0562,5.301,4.49,5.301
20090120004927072,2009-01-20T00:49:27.076000Z,-84.045233,-78.147398,1.975,6.159,7.078,-84.044437,-78.147559,1.9668,0.0613,0.1589,0.1298,0.0694,0.0595,0.0424,0.056,3.489,2.951,3.489
20090120004932536,2009-01-20T00:49:32.568000Z,-84.024717,-78.165904,2.045,8.219,9.205,-84.026084,-78.165756,2.0153,0.1902,0.1488,0.0597,0.0944,0.068,0.0507,0.0688,3.586,3.092,3.586
20090120004935180,2009-01-20T00:49:35.204000Z,-83.980306,-78.18464,1.85,7.862,8.962,-83.980974,-78.184426,1.8724,0.0722,0.1014,0.249,0.0463,0.0777,0.1077,0.0729,5.067,4.297,5.067
20090120004945996,2009-01-20T00:49:46.004000Z,-83.973097,-78.149889,1.97,5.665,6.617,-83.973864,-78.15018,1.947,0.069,0.1357,0.1787,0.0639,0.0799,0.041,0.0594,3.235,2.692,3.235
20090120004958240,2009-01-20T00:49:58.272000Z,-83.953478,-78.15061,1.96,11.46,13.63,-83.954158,-78.150537,1.9551,0.2015,0.0906,0.0726,0.0446,0.0619,0.0394,0.0478,4.205,3.396,4.205
20090120005000236,2009-01-20T00:50:00.280000Z,-84.034315,-78.165183,2.095,6.378,7.47,-84.034302,-78.165669,2.0328,0.067,0.1655,0.2105,0.0805,0.1025,0.0601,0.0791,3.41,2.808,3.41
