EventID,DT,X,Y,Z,COA,COA_NORM,GAU_X,GAU_Y,GAU_Z,GAU_ErrX,GAU_ErrY,GAU_ErrZ,COV_ErrX,COV_ErrY,COV_ErrZ,COV_Err_XYZ,TRIG_COA,DEC_COA,DEC_COA_NORM,GlobalCovarianceProduct,GlobalCovarianceGeometricMean
20090120090715372,2009-01-20T09:07:15.376000Z,-83.903115,-78.162304,1.81,8.819,10.1,-83.903405,-78.162289,1.8186,0.2472,0.0758,0.0932,0.0382,0.0484,0.0657,0.0495,4.927,4.183,4.927,0.00012147141599999998,0.04952502438400024
20090120153602972,2009-01-20T15:36:03.024000Z,-84.002317,-78.176034,1.975,6.508,7.494,-84.002216,-78.175988,1.931,0.0124,0.0324,0.0334,0.0729,0.0899,0.0795,0.0805,4.2,3.558,4.2,0.000521019945,0.08046705672083375
20090120040126044,2009-01-20T04:01:26.044000Z,-84.045076,-78.152459,2.045,5.514,6.252,-84.045191,-78.152691,2.027,0.0638,0.1853,0.1474,0.0925,0.0734,0.0402,0.0648,3.252,2.768,3.252,0.0002729379,0.0648666219630066
20090120075416588,2009-01-20T07:54:16.584000Z,-84.013344,-78.14065,1.955,8.242,9.505,-84.014816,-78.14042,1.9392,0.1876,0.1054,0.0674,0.0508,0.0769,0.0527,0.0591,4.306,3.617,4.306,0.00020587360399999994,0.05904732428296275
20090120195912368,2009-01-20T19:59:12.348000Z,-84.006781,-78.16206,2.025,5.376,6.205,-84.009351,-78.162478,1.9865,0.0629,0.1487,0.1765,2.1859,0.6113,0.0622,0.4364,3.407,2.838,3.407,0.083114169674,0.43640698201058226
20090120084448220,2009-01-20T08:44:48.248000Z,-84.006676,-78.174868,1.95,7.736,8.928,-84.007925,-78.174744,1.9515,0.1359,0.1937,0.0696,0.0568,0.0714,0.0605,0.0626,4.247,3.588,4.247,0.00024535896000000006,0.0626037921263648
20090120162417320,2009-01-20T16:24:17.332000Z,-84.024497,-78.165815,2.04,5.701,6.394,-84.025146,-78.165604,2.0188,0.0685,0.1421,0.2879,0.074,0.1095,0.056,0.0769,3.632,3.108,3.632,0.00045376799999999996,0.07684423450000015
20090120031031728,2009-01-20T03:10:31.748000Z,-84.035127,-78.179155,1.99,5.097,5.735,-84.036721,-78.17933,1.9895,0.0632,0.1676,0.2375,0.0986,0.1251,0.1341,0.1183,3.127,2.714,3.127,0.0016541047259999997,0.11826448206762397
20090120070524392,2009-01-20T07:05:24.400000Z,-84.024057,-78.165456,2.065,5.37,6.167,-84.024492,-78.16569,2.0327,0.0124,0.0318,0.0335,0.0601,0.0928,0.0505,0.0656,3.383,2.861,3.383,0.00028165264,0.06554978558598396
20090120213641800,2009-01-20T21:36:41.804000Z,-84.041185,-78.136787,1.98,5.032,5.941,-84.039887,-78.136327,1.9188,0.0706,0.1164,0.2425,0.1418,0.1517,0.1351,0.1427,3.587,2.937,3.587,0.0029061442060000003,0.1427049551994187
20090120142149308,2009-01-20T14:21:49.328000Z,-83.998699,-78.161301,1.965,6.508,7.364,-83.999194,-78.160983,1.963,0.1724,0.1031,0.063,0.051,0.0722,0.0434,0.0543,3.681,3.155,3.681,0.00015980748,0.054266569439491076
20090120170651264,2009-01-20T17:06:51.296000Z,-83.9729,-78.189299,1.82,8.411,9.4,-83.973142,-78.188523,1.8617,0.006,0.0105,0.0151,0.0525,0.0807,0.1323,0.0824,4.473,3.877,4.473,0.0005605220249999999,0.08245131011280875
20090120211611384,2009-01-20T21:16:11.412000Z,-83.95813,-78.165791,1.835,7.169,8.453,-83.959415,-78.165772,1.8241,0.0693,0.1178,0.2169,0.0566,0.0857,0.0722,0.0705,4.256,3.445,4.256,0.000350214764,0.0704873987168601
20090120062007324,2009-01-20T06:20:07.348000Z,-84.049417,-78.168355,2.125,6.333,7.493,-84.051144,-78.168168,2.0993,0.0594,0.2488,0.1861,0.1052,0.1164,0.0768,0.0979,4.421,3.604,4.421,0.000940437504,0.09797380613282942
20090120062427944,2009-01-20T06:24:27.952000Z,-83.865628,-78.144119,2.0,7.271,8.646,-83.865567,-78.143712,1.9935,0.0643,0.1106,0.1818,0.0408,0.0699,0.0409,0.0489,4.353,3.558,4.353,0.00011664352800000002,0.04886000971027212
20090120172911260,2009-01-20T17:29:11.280000Z,-84.015297,-78.139799,1.92,10.96,12.53,-84.01508,-78.139891,1.9156,0.0663,0.1262,0.1708,0.0458,0.064,0.051,0.0531,4.693,3.993,4.693,0.0001494912,0.05307278477421383
20090120125518260,2009-01-20T12:55:18.252000Z,-83.824604,-78.152934,1.92,5.198,6.021,-83.82746,-78.152999,1.9148,0.0732,0.1832,0.288,0.1738,0.1679,0.1302,0.156,3.449,2.898,3.449,0.0037993688040000007,0.15604043445621735
20090120010932384,2009-01-20T01:09:32.420000Z,-83.982273,-78.184594,1.94,7.149,8.364,-83.982166,-78.184407,1.9225,0.0813,0.1241,0.2991,0.0558,0.0995,0.1331,0.0904,4.525,3.754,4.525,0.0007389845100000001,0.09040902347797507
20090120043634624,2009-01-20T04:36:34.636000Z,-83.971134,-78.149711,1.92,5.9,7.008,-83.971782,-78.149641,1.916,0.0662,0.1514,0.1777,0.0807,0.0801,0.0486,0.068,3.216,2.635,3.216,0.00031415380199999995,0.06797993944010641
20090120122248588,2009-01-20T12:22:48.608000Z,-83.929736,-78.160153,1.86,7.722,8.985,-83.930942,-78.160057,1.8659,0.237,0.0788,0.1033,0.0633,0.0841,0.0725,0.0728,4.764,3.951,4.764,0.0003859559249999999,0.07280802281716918
20090120170413628,2009-01-20T17:04:13.648000Z,-83.763671,-78.160793,1.85,13.86,15.94,-83.767763,-78.160327,1.9188,0.239,0.1087,0.0826,0.0422,0.0494,0.0755,0.054,5.37,4.496,5.37,0.00015739334,0.05399192151670104
20090120023336280,2009-01-20T02:33:36.276000Z,-83.902897,-78.162125,1.83,6.884,8.032,-83.903742,-78.162173,1.8089,0.3194,0.0816,0.1069,0.0743,0.0868,0.0995,0.0863,4.683,3.908,4.683,0.00064169938,0.08625359525726008
20090120235041164,2009-01-20T23:50:41.152000Z,-83.911623,-78.158631,1.955,6.928,8.226,-83.912401,-78.158516,1.9643,0.318,0.0846,0.0887,0.083,0.1327,0.0988,0.1029,4.217,3.421,4.217,0.0010881930800000002,0.10285734737246227
20090120225817192,2009-01-20T22:58:17.188000Z,-84.024717,-78.165904,2.045,7.072,8.202,-84.028057,-78.166035,2.028,0.0581,0.2093,0.1379,0.116,0.0956,0.0525,0.0835,3.493,2.928,3.493,0.000582204,0.08350100994392018
20090120043114468,2009-01-20T04:31:14.492000Z,-83.800738,-78.164526,1.705,6.291,7.244,-83.802085,-78.164188,1.7853,0.0863,0.1291,0.5087,0.0959,0.1354,0.2248,0.1429,4.703,3.963,4.703,0.0029189965279999997,0.14291501508123586
20090120201815264,2009-01-20T20:18:15.300000Z,-83.868829,-78.170363,1.695,5.511,6.503,-83.868875,-78.17048,1.6217,0.4711,0.1002,0.0933,0.1545,0.2291,0.3598,0.2335,4.417,3.658,4.417,0.01273546281,0.23352761503046746
20090120235333320,2009-01-20T23:53:33.316000Z,-83.980085,-78.151634,2.02,5.649,6.526,-83.980636,-78.15176,2.0034,0.0677,0.1193,0.1833,0.0491,0.0742,0.0391,0.0522,3.453,2.928,3.453,0.000142449902,0.05222607462115761
20090120213508520,2009-01-20T21:35:08.508000Z,-83.957693,-78.165657,1.81,13.78,15.94,-83.958342,-78.165469,1.8104,0.0689,0.1127,0.2034,0.0307,0.0513,0.0504,0.043,5.547,4.589,5.547,7.937546400000001e-05,0.042976273913060595
20090120032538276,2009-01-20T03:25:38.288000Z,-83.970481,-78.149845,1.93,6.344,7.338,-83.971791,-78.149938,1.9223,0.0695,0.142,0.1762,0.07,0.0661,0.0454,0.0595,3.42,2.871,3.42,0.00021006580000000006,0.059445426975604766
20090120115037888,2009-01-20T11:50:37.904000Z,-83.971789,-78.149979,1.935,6.365,7.571,-83.97193,-78.149971,1.9284,0.0704,0.118,0.1778,0.0531,0.0687,0.0362,0.0509,3.438,2.811,3.438,0.000132056514,0.05092369905209663
20090120020206712,2009-01-20T02:02:06.688000Z,-83.956466,-78.136905,2.035,5.938,6.923,-83.957656,-78.136067,1.9902,0.3446,0.0957,0.0891,0.072,0.1376,0.0684,0.0879,3.967,3.305,3.967,0.00067765248,0.08783528416857798
20090120231631608,2009-01-20T23:16:31.608000Z,-83.972661,-78.149889,1.985,6.599,7.64,-83.9741,-78.150191,1.9736,0.0759,0.135,0.1864,0.0687,0.0858,0.0471,0.0653,3.671,3.074,3.671,0.000277629066,0.06523614820245591
20090120091607064,2009-01-20T09:16:07.076000Z,-84.013348,-78.141009,1.975,8.123,9.382,-84.013983,-78.140517,1.9691,0.1876,0.1089,0.067,0.0429,0.0743,0.047,0.0531,4.181,3.537,4.181,0.00014981109,0.05311061388548206
20090120144407968,2009-01-20T14:44:07.984000Z,-83.890017,-78.165483,1.7,5.338,6.213,-83.89125,-78.165142,1.7594,0.0773,0.1113,0.4765,0.0944,0.1208,0.1772,0.1264,4.501,3.716,4.501,0.002020703744,0.1264253647756327
20090120080718176,2009-01-20T08:07:18.196000Z,-84.012298,-78.168551,2.0,20.79,24.03,-84.013543,-78.168513,1.9877,0.0647,0.1109,0.1506,0.0315,0.0377,0.0374,0.0354,6.464,5.368,6.464,4.441437e-05,0.03541396078673654
20090120102414992,2009-01-20T10:24:14.984000Z,-84.085709,-78.157093,1.545,5.809,6.634,-84.083726,-78.156744,1.5914,0.0613,0.2062,0.1803,0.5861,0.3196,0.2605,0.3654,4.427,3.713,4.427,0.04879622438,0.3654226027275151
20090120221134092,2009-01-20T22:11:34.100000Z,-83.97179,-78.150113,1.92,6.547,7.667,-83.97256,-78.150287,1.9003,0.0769,0.1138,0.176,0.0515,0.0677,0.0443,0.0536,3.476,2.896,3.476,0.000154454165,0.05365372446593538
20090120091529876,2009-01-20T09:15:29.916000Z,-84.053353,-78.168801,2.005,8.985,10.33,-84.052855,-78.168363,1.9833,0.0123,0.0331,0.0333,0.1106,0.0886,0.0783,0.0915,4.719,3.942,4.719,0.0007672742279999999,0.09154828303657402
20090120214223336,2009-01-20T21:42:23.360000Z,-83.90115,-78.159975,1.9,6.116,7.165,-83.902429,-78.159956,1.8989,0.3472,0.0947,0.0876,0.0677,0.0943,0.0975,0.0854,4.104,3.438,4.104,0.0006224507249999999,0.08538239362121083
20090120072339604,2009-01-20T07:23:39.612000Z,-84.014209,-78.139934,1.905,9.43,10.91,-84.012437,-78.14019,1.9087,0.1351,0.2047,0.0698,0.0491,0.064,0.0432,0.0514,4.79,4.004,4.79,0.00013575168,0.051394313693150534
20090120213401784,2009-01-20T21:34:01.792000Z,-83.877131,-78.168483,1.65,7.326,8.508,-83.877453,-78.168206,1.6806,0.3239,0.085,0.1071,0.0509,0.0889,0.1351,0.0849,5.356,4.492,5.356,0.000611328851,0.08487080030234817
20090120124536972,2009-01-20T12:45:36.960000Z,-83.903115,-78.162304,1.84,7.767,9.026,-83.993058,-78.135619,4.6168,1.893,0.0908,0.0764,0.1106,0.1542,0.1469,0.1358,4.948,4.072,4.948,0.002505308988,0.13581688497415792
20090120070854128,2009-01-20T07:08:54.116000Z,-84.012031,-78.140024,1.89,5.514,6.345,-84.012464,-78.140233,1.8842,0.0652,0.1431,0.1776,0.0537,0.069,0.0525,0.0579,3.705,3.153,3.705,0.00019452825000000002,0.057942099371989395
20090120062515484,2009-01-20T06:25:15.496000Z,-83.963924,-78.146936,2.005,16.69,19.65,-83.963851,-78.146915,2.0006,0.1724,0.0984,0.0774,0.0248,0.0406,0.0364,0.0332,6.291,5.122,6.291,3.6650432e-05,0.03321694591425895
20090120010507048,2009-01-20T01:05:07.080000Z,-84.029424,-78.136792,1.955,6.442,7.403,-84.029753,-78.137136,1.9443,0.1229,0.215,0.0748,0.0597,0.0914,0.0698,0.0725,3.901,3.279,3.901,0.000380869284,0.07248675360052194
20090120125801368,2009-01-20T12:58:01.372000Z,-83.795741,-78.161747,1.805,6.131,7.109,-83.793825,-78.16158,1.8132,0.2807,0.0837,0.0948,0.0727,0.1219,0.1572,0.1117,3.711,3.107,3.711,0.0013931268359999999,0.11168552397755845
20090120060622632,2009-01-20T06:06:22.652000Z,-84.031602,-78.136746,1.91,9.152,10.61,-84.031817,-78.137122,1.9188,0.2054,0.1204,0.0815,0.0368,0.0544,0.0478,0.0458,5.1,4.223,5.1,9.5691776e-05,0.045739513218456325
20090120120039112,2009-01-20T12:00:39.164000Z,-84.081955,-78.139719,1.935,5.842,6.559,-84.08333,-78.139577,1.8941,0.0716,0.1635,0.2737,0.0903,0.1074,0.099,0.0987,3.744,3.225,3.744,0.00096012378,0.09865272262059865
20090120182935388,2009-01-20T18:29:35.392000Z,-84.036515,-78.147537,2.04,9.033,10.5,-84.037084,-78.148108,2.0238,0.0645,0.115,0.1444,0.0358,0.0605,0.0288,0.0396,3.776,3.14,3.776,6.237791999999999e-05,0.03965917080149193
20090120053521976,2009-01-20T05:35:22.012000Z,-84.0455,-78.169522,2.115,5.183,5.976,-84.046398,-78.16882,2.1316,0.0124,0.0326,0.0335,0.0825,0.1067,0.0741,0.0867,3.471,2.929,3.471,0.000652283775,0.08672524298595234
20090120025450844,2009-01-20T02:54:50.848000Z,-84.016386,-78.139798,1.95,26.54,31.11,-84.017373,-78.139771,1.9472,0.1611,0.0972,0.0677,0.0236,0.0345,0.0286,0.0285,7.45,6.071,7.45,2.3286120000000002e-05,0.02855610983585883
20090120000738876,2009-01-20T00:07:38.924000Z,-83.953696,-78.15061,1.96,17.87,21.12,-83.954607,-78.150788,1.9762,0.165,0.0724,0.0861,0.0245,0.0348,0.0372,0.0317,5.359,4.377,5.359,3.1716719999999995e-05,0.0316540601097046
20090120020319124,2009-01-20T02:03:19.172000Z,-83.804991,-78.123549,2.08,12.63,14.83,-83.803394,-78.123373,2.0522,0.0657,0.2688,0.1596,0.0948,0.0722,0.0679,0.0775,4.441,3.611,4.441,0.00046474562399999997,0.077458979276661
20090120193731944,2009-01-20T19:37:31.968000Z,-83.90355,-78.159079,1.915,5.466,6.223,-83.902637,-78.159804,1.8119,0.338,0.0916,0.0731,0.0895,0.1443,0.1409,0.1221,4.106,3.528,4.106,0.001819702365,0.12208625909448832
20090120142808256,2009-01-20T14:28:08.280000Z,-84.002321,-78.176572,1.915,14.67,16.89,-84.003204,-78.176096,1.9326,0.2097,0.1069,0.0694,0.0374,0.0623,0.0567,0.0509,6.29,5.245,6.29,0.00013211213400000002,0.05093084745267822
20090120034218380,2009-01-20T03:42:18.380000Z,-84.022931,-78.140781,1.94,14.98,17.19,-84.02238,-78.14097,1.9342,0.1642,0.0959,0.0687,0.0321,0.0456,0.0318,0.036,5.924,5.004,5.924,4.6547568e-05,0.035972089477890906
20090120054714588,2009-01-20T05:47:14.588000Z,-84.025154,-78.165949,2.05,15.32,18.11,-84.026318,-78.165843,2.0203,0.1373,0.1551,0.0628,0.0478,0.0459,0.0348,0.0424,4.379,3.528,4.379,7.6351896e-05,0.04242351104981164
20090120102140992,2009-01-20T10:21:41.004000Z,-84.030269,-78.134329,1.905,5.647,6.669,-84.031273,-78.134433,1.8711,0.0753,0.1124,0.2247,0.0603,0.1,0.0862,0.0804,3.418,2.795,3.418,0.0005197860000000001,0.08040348243622468
20090120035714008,2009-01-20T03:57:14.016000Z,-83.971571,-78.14989,1.94,5.824,6.823,-83.969939,-78.149868,1.9318,0.0689,0.1816,0.1651,0.1281,0.0899,0.0638,0.0902,3.311,2.756,3.311,0.0007347329219999999,0.09023530696468897
20090120112537960,2009-01-20T11:25:37.960000Z,-84.024937,-78.166128,2.035,22.35,25.52,-84.027758,-78.166138,2.0277,0.0603,0.1317,0.1412,0.0375,0.0337,0.0318,0.0342,5.651,4.71,5.651,4.018725e-05,0.03425280137634778
20090120141941160,2009-01-20T14:19:41.164000Z,-83.931917,-78.159749,1.95,6.359,7.354,-83.932761,-78.159948,1.9337,0.0822,0.1111,0.2768,0.0715,0.0929,0.0726,0.0784,4.342,3.642,4.342,0.0004822346099999999,0.07841866757077251
20090120080049960,2009-01-20T08:00:49.992000Z,-84.004274,-78.174959,1.955,5.817,6.742,-84.002616,-78.174726,1.9457,0.0628,0.1345,0.1931,0.0651,0.0819,0.0766,0.0742,3.847,3.223,3.847,0.00040840745400000004,0.07419327695108535
20090120031346848,2009-01-20T03:13:46.832000Z,-84.022714,-78.140826,1.93,8.97,10.43,-84.022079,-78.141102,1.9387,0.1935,0.1092,0.0674,0.0461,0.0639,0.0402,0.0491,4.533,3.796,4.533,0.000118420758,0.049106910535640785
20090120102511116,2009-01-20T10:25:11.144000Z,-84.024937,-78.166083,2.035,22.08,25.73,-84.027117,-78.166164,2.005,0.1234,0.147,0.0649,0.0371,0.0412,0.0329,0.0369,5.85,4.813,5.85,5.0288308e-05,0.036910988372166456
20090120060414268,2009-01-20T06:04:14.296000Z,-83.886111,-78.145599,1.675,5.674,6.661,-83.886134,-78.145498,1.6778,0.0845,0.1184,0.2143,0.0465,0.0756,0.0508,0.0563,3.472,2.849,3.472,0.00017858232,0.05631353886741723
20090120050720008,2009-01-20T05:07:20.020000Z,-84.008624,-78.148713,1.965,6.467,7.304,-84.010235,-78.148835,1.9551,0.1277,0.1824,0.0693,0.0595,0.0773,0.0342,0.054,3.316,2.862,3.316,0.00015729777,0.053980991251829265
20090120185851300,2009-01-20T18:58:51.320000Z,-84.012516,-78.168551,2.0,12.56,14.48,-84.015114,-78.168923,1.9723,0.0662,0.1349,0.165,0.0311,0.0453,0.0338,0.0362,5.066,4.259,5.066,4.7618454e-05,0.036245861818540226
20090120131110544,2009-01-20T13:11:10.512000Z,-83.833628,-78.177388,1.605,6.522,7.419,-83.833161,-78.177052,1.7997,0.088,0.1187,0.4335,0.0472,0.0799,0.1946,0.0902,4.495,3.864,4.495,0.0007338910879999999,0.09020083086338461
20090120134848204,2009-01-20T13:48:48.228000Z,-84.001883,-78.176482,1.925,7.073,8.072,-84.003014,-78.175938,1.9374,0.0642,0.158,0.2086,0.0724,0.0875,0.0679,0.0755,3.934,3.359,3.934,0.0004301465,0.07548699394400996
20090120020917308,2009-01-20T02:09:17.308000Z,-83.970699,-78.14989,1.92,6.01,6.842,-83.972517,-78.149963,1.9206,0.0696,0.1437,0.1816,0.0775,0.0815,0.0441,0.0653,3.123,2.668,3.123,0.000278546625,0.06530793726662747
20090120122411784,2009-01-20T12:24:11.796000Z,-83.972006,-78.149755,1.955,6.792,7.931,-83.971699,-78.149773,1.9234,0.0667,0.1405,0.1586,0.1089,0.0929,0.078,0.0924,3.542,2.904,3.542,0.0007891111799999999,0.09240867265534768
20090120025802540,2009-01-20T02:58:02.528000Z,-83.881075,-78.160467,1.8,6.28,7.155,-83.881405,-78.160443,1.7753,0.0836,0.1193,0.2949,0.0661,0.1112,0.1319,0.099,4.503,3.86,4.503,0.000969507208,0.09897306371891516
20090120095809908,2009-01-20T09:58:09.932000Z,-83.798367,-78.160987,1.8,5.022,5.885,-83.798209,-78.160726,1.8156,0.2412,0.0934,0.109,1.1445,0.3943,0.2237,0.4657,3.921,3.245,3.921,0.100950519495,0.4656248884627753
20090120021046840,2009-01-20T02:10:46.844000Z,-83.903332,-78.158766,1.92,5.737,6.713,-83.903586,-78.15912,1.8747,0.5913,0.1026,0.0799,0.1054,0.1753,0.1368,0.1362,3.843,3.206,3.843,0.002527601616,0.1362185359054723
20090120112721716,2009-01-20T11:27:21.704000Z,-83.803906,-78.150554,1.945,5.511,6.356,-83.805869,-78.150391,1.9342,0.0745,0.1235,0.272,0.0859,0.13,0.1028,0.1047,3.444,2.884,3.444,0.0011479676000000002,0.1047071993789351
20090120145243816,2009-01-20T14:52:43.832000Z,-84.024061,-78.16586,2.035,11.14,12.63,-84.025157,-78.16574,2.0217,0.121,0.153,0.0622,0.0405,0.0563,0.0373,0.044,4.926,4.194,4.926,8.504959500000001e-05,0.04397684646160734
20090120130709596,2009-01-20T13:07:09.620000Z,-83.903333,-78.162214,1.8,7.484,8.669,-83.905316,-78.162009,1.8344,0.3461,0.0911,0.0813,0.077,0.0897,0.1011,0.0887,4.813,3.997,4.813,0.0006982875899999999,0.08871793840237303
20090120022437288,2009-01-20T02:24:37.304000Z,-83.974845,-78.150471,1.93,5.24,6.171,-83.97487,-78.150087,1.9112,0.1975,0.0991,0.0751,0.0562,0.0714,0.045,0.0565,3.439,2.804,3.439,0.0001805706,0.056521760485370554
20090120230213776,2009-01-20T23:02:13.788000Z,-84.023405,-78.165725,2.04,6.394,7.278,-84.02308,-78.165506,2.039,0.1331,0.1601,0.0592,0.0623,0.0737,0.041,0.0573,3.476,2.965,3.476,0.00018825191,0.057312118713488944
20090120064532340,2009-01-20T06:45:32.308000Z,-84.03068,-78.152197,2.0,5.338,5.977,-84.032993,-78.152619,1.9746,0.0683,0.1737,0.1605,0.0923,0.0835,0.0415,0.0684,3.081,2.672,3.081,0.000319842575,0.0683878196537798
20090120105532864,2009-01-20T10:55:32.852000Z,-83.942376,-78.155717,1.97,7.826,9.324,-83.941374,-78.156304,1.9334,0.0801,0.1212,0.2542,0.0502,0.0855,0.054,0.0614,4.557,3.719,4.557,0.0002317734,0.061426324623583266
20090120202246516,2009-01-20T20:22:46.548000Z,-84.02428,-78.165859,2.055,7.846,8.789,-84.023898,-78.165453,2.0379,0.0676,0.1325,0.1746,0.0498,0.0712,0.0378,0.0512,4.096,3.554,4.096,0.000134029728,0.0511760833935873
20090120194546780,2009-01-20T19:45:46.832000Z,-83.957912,-78.165881,1.805,8.079,9.493,-83.960881,-78.166025,1.808,0.0694,0.1238,0.2204,0.0688,0.0872,0.0663,0.0735,4.692,3.901,4.692,0.00039775756799999995,0.07354268537258722
20090120121841196,2009-01-20T12:18:41.228000Z,-83.763893,-78.160435,1.96,32.65,37.99,-83.763825,-78.160578,1.9111,0.2227,0.0816,0.0684,0.0338,0.0461,0.0723,0.0483,7.54,6.16,7.54,0.000112656414,0.04829683161878371
20090120152707120,2009-01-20T15:27:07.120000Z,-84.006782,-78.162149,1.95,7.776,9.236,-84.004824,-78.161614,1.9474,0.063,0.145,0.1514,0.0833,0.07,0.037,0.06,3.642,2.973,3.642,0.000215747,0.05997656492188437
20090120184504664,2009-01-20T18:45:04.664000Z,-83.970699,-78.149845,1.93,11.56,13.1,-83.971215,-78.149914,1.9173,0.0658,0.1222,0.1673,0.0381,0.0521,0.033,0.0403,3.988,3.395,3.988,6.550533000000001e-05,0.040311183263283284
20090120000552256,2009-01-20T00:05:52.284000Z,-83.822022,-78.147514,1.97,10.55,12.3,-83.821641,-78.147105,1.983,0.182,0.1055,0.0697,0.0424,0.0599,0.0446,0.0484,4.948,4.118,4.948,0.00011327329600000001,0.04838482551411177
20090120041948716,2009-01-20T04:19:48.736000Z,-83.953478,-78.150655,1.955,12.69,14.72,-83.954148,-78.151038,1.948,0.1951,0.0936,0.0735,0.0333,0.0466,0.0307,0.0363,4.029,3.331,4.029,4.763964600000001e-05,0.03625123794424748
20090120132749796,2009-01-20T13:27:49.812000Z,-84.024279,-78.165815,2.035,11.18,12.77,-84.025424,-78.165752,2.0143,0.0599,0.1264,0.1501,0.0416,0.0554,0.036,0.0436,4.74,3.994,4.74,8.296703999999998e-05,0.04361493189989777
20090120024430808,2009-01-20T02:44:30.816000Z,-83.9707,-78.150114,1.955,6.466,7.561,-83.970996,-78.150174,1.9531,0.067,0.1412,0.1836,0.048,0.0587,0.0319,0.0448,3.357,2.801,3.357,8.988143999999999e-05,0.04479436047208573
20090120214837452,2009-01-20T21:48:37.468000Z,-84.022303,-78.164741,2.025,5.811,6.797,-84.024133,-78.164908,1.9952,0.0619,0.1705,0.2094,0.0961,0.1032,0.0522,0.0803,3.04,2.536,3.04,0.0005176945440000001,0.0802954980010893
20090120150602256,2009-01-20T15:06:02.288000Z,-84.011579,-78.161745,1.92,5.204,6.091,-84.007363,-78.161651,1.8902,0.0703,0.2211,0.2033,0.1182,0.0951,0.0458,0.0801,3.595,2.985,3.595,0.000514829556,0.0801471020548628
20090120182202700,2009-01-20T18:22:02.704000Z,-84.016173,-78.140291,1.97,5.896,6.642,-84.016267,-78.141019,1.9911,0.3277,0.1153,0.0783,0.064,0.1457,0.0681,0.0859,3.455,2.977,3.455,0.00063501888,0.08595323218845399
20090120040349856,2009-01-20T04:03:49.888000Z,-83.980084,-78.184147,1.9,5.313,6.092,-83.980337,-78.184024,1.89,0.0717,0.126,0.2619,0.1534,0.1545,0.1546,0.1542,3.877,3.317,3.877,0.00366406638,0.15416570654900805
20090120184428724,2009-01-20T18:44:28.744000Z,-84.015297,-78.139799,1.91,7.1,8.113,-84.015912,-78.139861,1.8995,0.1323,0.1883,0.0709,0.1287,0.1039,0.077,0.101,4.045,3.402,4.045,0.0010296386100000002,0.10097835074983065
20090120180033192,2009-01-20T18:00:33.196000Z,-84.01769,-78.139439,1.945,8.005,9.397,-84.016013,-78.139795,1.9455,0.181,0.1039,0.073,0.0452,0.0592,0.0451,0.0495,4.999,4.16,4.999,0.000120680384,0.04941728648086781
20090120052455468,2009-01-20T05:24:55.472000Z,-84.016384,-78.139619,1.935,17.04,20.21,-84.016329,-78.139654,1.9293,0.174,0.1007,0.0688,0.0357,0.0494,0.0453,0.0431,7.162,5.806,7.162,7.9890174e-05,0.043068967025389496
20090120085956696,2009-01-20T08:59:56.720000Z,-84.045049,-78.168313,2.095,9.818,11.26,-84.049104,-78.16841,2.0711,0.0642,0.2085,0.1731,0.1238,0.0897,0.0866,0.0987,4.47,3.721,4.47,0.0009616808759999999,0.09870602435694631
20090120212201584,2009-01-20T21:22:01.604000Z,-84.033558,-78.136387,1.94,8.096,9.156,-84.033599,-78.13672,1.9347,0.1881,0.1266,0.0682,0.044,0.0501,0.0525,0.0487,4.586,3.939,4.586,0.000115731,0.04873226179112175
20090120052234932,2009-01-20T05:22:34.944000Z,-83.762799,-78.160748,1.95,10.13,11.79,-83.764224,-78.16076,1.8804,0.0124,0.0319,0.0336,0.0417,0.0626,0.0976,0.0634,5.026,4.17,5.026,0.000254776992,0.06339476582754643
20090120154718288,2009-01-20T15:47:18.312000Z,-83.96184,-78.165477,1.87,5.677,6.47,-83.961378,-78.165644,1.8487,0.0715,0.138,0.2543,0.0904,0.0927,0.0843,0.089,3.729,3.178,3.729,0.000706440744,0.08906189121799939
20090120141955268,2009-01-20T14:19:55.296000Z,-83.971136,-78.150114,1.975,5.879,6.808,-83.972428,-78.150024,1.9713,0.0724,0.1254,0.1798,0.0574,0.0726,0.0434,0.0565,3.508,2.919,3.508,0.000180858216,0.056551754181368964
20090120091739400,2009-01-20T09:17:39.424000Z,-84.04636,-78.168402,2.08,8.172,9.332,-84.048838,-78.168314,2.0724,0.0595,0.1619,0.1783,0.084,0.0843,0.0622,0.0761,4.741,3.979,4.741,0.00044045064,0.07608500645403782
20090120094438820,2009-01-20T09:44:38.840000Z,-83.942596,-78.156031,1.99,5.47,6.399,-83.941083,-78.156269,1.9407,0.2578,0.0967,0.0721,0.079,0.1109,0.0747,0.0868,3.892,3.228,3.892,0.00065445417,0.08682132573264634
20090120012541720,2009-01-20T01:25:41.724000Z,-84.018125,-78.139395,1.95,19.55,23.48,-84.017591,-78.139805,1.9485,0.0659,0.0998,0.1608,0.0277,0.043,0.0445,0.0376,7.158,5.742,7.158,5.300394999999999e-05,0.03756379068435815
20090120125335804,2009-01-20T12:53:35.820000Z,-83.838674,-78.130724,2.03,5.016,5.744,-83.838799,-78.130669,2.023,0.1966,0.1295,0.0632,0.0673,0.0813,0.0337,0.0569,3.366,2.85,3.366,0.000184389213,0.05691741533851922
